0.001443001,0,-0.001443001,0.001443001,0,-0.001443001
0.000721501,-0.0001443,-0.001010101,0.000721501,-0.001010101,0.000721501
0.001443001,0,-0.001443001,0.001443001,-0.001443001,0
0.001010101,0.0001443,-0.000721501,0.001010101,-0.000721501,-0.000721501
0.002020202,-0.001010101,-0.004040404,-0.001010101,0.002020202,0.002020202
0.002886003,-0.000577201,-0.004040404,-0.000577201,0.002886003,-0.000577201
0.001443001,0,-0.001443001,0,0.001443001,-0.001443001
0.002886003,-0.000577201,-0.004040404,-0.000577201,-0.000577201,0.002886003
0.005772006,0,-0.005772006,0,0,0
0.004040404,0.000577201,-0.002886003,0.000577201,0.000577201,-0.002886003
0.001443001,0,-0.001443001,0,-0.001443001,0.001443001
0.004040404,0.000577201,-0.002886003,0.000577201,-0.002886003,0.000577201
0.004040404,0.001010101,-0.002020202,0.001010101,-0.002020202,-0.002020202
0.000721501,-0.0001443,-0.001010101,-0.001010101,0.000721501,0.000721501
0.001443001,0,-0.001443001,-0.001443001,0.001443001,0
0.001010101,0.0001443,-0.000721501,-0.000721501,0.001010101,-0.000721501
0.001443001,0,-0.001443001,-0.001443001,0,0.001443001
0.004040404,0.000577201,-0.002886003,-0.002886003,0.000577201,0.000577201
0.004040404,0.001010101,-0.002020202,-0.002020202,0.001010101,-0.002020202
0.001010101,0.0001443,-0.000721501,-0.000721501,-0.000721501,0.001010101
0.004040404,0.001010101,-0.002020202,-0.002020202,-0.002020202,0.001010101
0.006060606,0.002020202,-0.002020202,-0.002020202,-0.002020202,-0.002020202
0.003030303,-0.015151515,0.003030303,0.003030303,0.003030303,0.003030303
0.002020202,-0.006060606,0.002020202,0.002020202,0.002020202,-0.002020202
0.000505051,-0.001010101,0.000505051,0.000505051,0.000505051,-0.001010101
0.002020202,-0.006060606,0.002020202,0.002020202,-0.002020202,0.002020202
0.002020202,-0.004040404,0.002020202,0.002020202,-0.001010101,-0.001010101
0.000721501,-0.001010101,0.000721501,0.000721501,-0.0001443,-0.001010101
0.000505051,-0.001010101,0.000505051,0.000505051,-0.001010101,0.000505051
0.000721501,-0.001010101,0.000721501,0.000721501,-0.001010101,-0.0001443
0.00036075,-0.00036075,0.00036075,0.00036075,-0.00036075,-0.00036075
0.002020202,-0.006060606,0.002020202,-0.002020202,0.002020202,0.002020202
0.002020202,-0.004040404,0.002020202,-0.001010101,0.002020202,-0.001010101
0.000721501,-0.001010101,0.000721501,-0.0001443,0.000721501,-0.001010101
0.002020202,-0.004040404,0.002020202,-0.001010101,-0.001010101,0.002020202
0.002886003,-0.004040404,0.002886003,-0.000577201,-0.000577201,-0.000577201
0.001443001,-0.001443001,0.001443001,0,0,-0.001443001
0.000721501,-0.001010101,0.000721501,-0.0001443,-0.001010101,0.000721501
0.001443001,-0.001443001,0.001443001,0,-0.001443001,0
0.001010101,-0.000721501,0.001010101,0.0001443,-0.000721501,-0.000721501
0.000505051,-0.001010101,0.000505051,-0.001010101,0.000505051,0.000505051
0.000721501,-0.001010101,0.000721501,-0.001010101,0.000721501,-0.0001443
0.00036075,-0.00036075,0.00036075,-0.00036075,0.00036075,-0.00036075
0.000721501,-0.001010101,0.000721501,-0.001010101,-0.0001443,0.000721501
0.001443001,-0.001443001,0.001443001,-0.001443001,0,0
0.001010101,-0.000721501,0.001010101,-0.000721501,0.0001443,-0.000721501
0.00036075,-0.00036075,0.00036075,-0.00036075,-0.00036075,0.00036075
0.001010101,-0.000721501,0.001010101,-0.000721501,-0.000721501,0.0001443
0.001010101,-0.000505051,0.001010101,-0.000505051,-0.000505051,-0.000505051
0.002020202,-0.006060606,-0.002020202,0.002020202,0.002020202,0.002020202
0.002020202,-0.004040404,-0.001010101,0.002020202,0.002020202,-0.001010101
0.000721501,-0.001010101,-0.0001443,0.000721501,0.000721501,-0.001010101
0.002020202,-0.004040404,-0.001010101,0.002020202,-0.001010101,0.002020202
0.002886003,-0.004040404,-0.000577201,0.002886003,-0.000577201,-0.000577201
0.001443001,-0.001443001,0,0.001443001,0,-0.001443001
0.000721501,-0.001010101,-0.0001443,0.000721501,-0.001010101,0.000721501
0.001443001,-0.001443001,0,0.001443001,-0.001443001,0
0.001010101,-0.000721501,0.0001443,0.001010101,-0.000721501,-0.000721501
0.002020202,-0.004040404,-0.001010101,-0.001010101,0.002020202,0.002020202
0.002886003,-0.004040404,-0.000577201,-0.000577201,0.002886003,-0.000577201
0.001443001,-0.001443001,0,0,0.001443001,-0.001443001
0.002886003,-0.004040404,-0.000577201,-0.000577201,-0.000577201,0.002886003
0.005772006,-0.005772006,0,0,0,0
0.004040404,-0.002886003,0.000577201,0.000577201,0.000577201,-0.002886003
0.001443001,-0.001443001,0,0,-0.001443001,0.001443001
0.004040404,-0.002886003,0.000577201,0.000577201,-0.002886003,0.000577201
0.004040404,-0.002020202,0.001010101,0.001010101,-0.002020202,-0.002020202
0.000721501,-0.001010101,-0.0001443,-0.001010101,0.000721501,0.000721501
0.001443001,-0.001443001,0,-0.001443001,0.001443001,0
0.001010101,-0.000721501,0.0001443,-0.000721501,0.001010101,-0.000721501
0.001443001,-0.001443001,0,-0.001443001,0,0.001443001
0.004040404,-0.002886003,0.000577201,-0.002886003,0.000577201,0.000577201
0.004040404,-0.002020202,0.001010101,-0.002020202,0.001010101,-0.002020202
0.001010101,-0.000721501,0.0001443,-0.000721501,-0.000721501,0.001010101
0.004040404,-0.002020202,0.001010101,-0.002020202,-0.002020202,0.001010101
0.006060606,-0.002020202,0.002020202,-0.002020202,-0.002020202,-0.002020202
0.000505051,-0.001010101,-0.001010101,0.000505051,0.000505051,0.000505051
0.000721501,-0.001010101,-0.001010101,0.000721501,0.000721501,-0.0001443
0.00036075,-0.00036075,-0.00036075,0.00036075,0.00036075,-0.00036075
0.000721501,-0.001010101,-0.001010101,0.000721501,-0.0001443,0.000721501
0.001443001,-0.001443001,-0.001443001,0.001443001,0,0
0.001010101,-0.000721501,-0.000721501,0.001010101,0.0001443,-0.000721501
0.00036075,-0.00036075,-0.00036075,0.00036075,-0.00036075,0.00036075
0.001010101,-0.000721501,-0.000721501,0.001010101,-0.000721501,0.0001443
0.001010101,-0.000505051,-0.000505051,0.001010101,-0.000505051,-0.000505051
0.000721501,-0.001010101,-0.001010101,-0.0001443,0.000721501,0.000721501
0.001443001,-0.001443001,-0.001443001,0,0.001443001,0
0.001010101,-0.000721501,-0.000721501,0.0001443,0.001010101,-0.000721501
0.001443001,-0.001443001,-0.001443001,0,0,0.001443001
0.004040404,-0.002886003,-0.002886003,0.000577201,0.000577201,0.000577201
0.004040404,-0.002020202,-0.002020202,0.001010101,0.001010101,-0.002020202
0.001010101,-0.000721501,-0.000721501,0.0001443,-0.000721501,0.001010101
0.004040404,-0.002020202,-0.002020202,0.001010101,-0.002020202,0.001010101
0.006060606,-0.002020202,-0.002020202,0.002020202,-0.002020202,-0.002020202
0.00036075,-0.00036075,-0.00036075,-0.00036075,0.00036075,0.00036075
0.001010101,-0.000721501,-0.000721501,-0.000721501,0.001010101,0.0001443
0.001010101,-0.000505051,-0.000505051,-0.000505051,0.001010101,-0.000505051
0.001010101,-0.000721501,-0.000721501,-0.000721501,0.0001443,0.001010101
0.004040404,-0.002020202,-0.002020202,-0.002020202,0.001010101,0.001010101
0.006060606,-0.002020202,-0.002020202,-0.002020202,0.002020202,-0.002020202
0.001010101,-0.000505051,-0.000505051,-0.000505051,-0.000505051,0.001010101
0.006060606,-0.002020202,-0.002020202,-0.002020202,-0.002020202,0.002020202
0.015151515,-0.003030303,-0.003030303,-0.003030303,-0.003030303,-0.003030303
-0.151515152,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303
-0.024242424,0.012121212,0.012121212,0.012121212,0.012121212,-0.024242424
-0.002020202,0.002020202,0.002020202,0.002020202,0.002020202,-0.006060606
-0.024242424,0.012121212,0.012121212,0.012121212,-0.024242424,0.012121212
-0.008080808,0.008080808,0.008080808,0.008080808,-0.008080808,-0.008080808
-0.001010101,0.002020202,0.002020202,0.002020202,-0.001010101,-0.004040404
-0.002020202,0.002020202,0.002020202,0.002020202,-0.006060606,0.002020202
-0.001010101,0.002020202,0.002020202,0.002020202,-0.004040404,-0.001010101
-0.0001443,0.000721501,0.000721501,0.000721501,-0.001010101,-0.001010101
-0.024242424,0.012121212,0.012121212,-0.024242424,0.012121212,0.012121212
-0.008080808,0.008080808,0.008080808,-0.008080808,0.008080808,-0.008080808
-0.001010101,0.002020202,0.002020202,-0.001010101,0.002020202,-0.004040404
-0.008080808,0.008080808,0.008080808,-0.008080808,-0.008080808,0.008080808
-0.004040404,0.008080808,0.008080808,-0.004040404,-0.004040404,-0.004040404
-0.000577201,0.002886003,0.002886003,-0.000577201,-0.000577201,-0.004040404
-0.001010101,0.002020202,0.002020202,-0.001010101,-0.004040404,0.002020202
-0.000577201,0.002886003,0.002886003,-0.000577201,-0.004040404,-0.000577201
0,0.001443001,0.001443001,0,-0.001443001,-0.001443001
-0.002020202,0.002020202,0.002020202,-0.006060606,0.002020202,0.002020202
-0.001010101,0.002020202,0.002020202,-0.004040404,0.002020202,-0.001010101
-0.0001443,0.000721501,0.000721501,-0.001010101,0.000721501,-0.001010101
-0.001010101,0.002020202,0.002020202,-0.004040404,-0.001010101,0.002020202
-0.000577201,0.002886003,0.002886003,-0.004040404,-0.000577201,-0.000577201
0,0.001443001,0.001443001,-0.001443001,0,-0.001443001
-0.0001443,0.000721501,0.000721501,-0.001010101,-0.001010101,0.000721501
0,0.001443001,0.001443001,-0.001443001,-0.001443001,0
0.0001443,0.001010101,0.001010101,-0.000721501,-0.000721501,-0.000721501
-0.024242424,0.012121212,-0.024242424,0.012121212,0.012121212,0.012121212
-0.008080808,0.008080808,-0.008080808,0.008080808,0.008080808,-0.008080808
-0.001010101,0.002020202,-0.001010101,0.002020202,0.002020202,-0.004040404
-0.008080808,0.008080808,-0.008080808,0.008080808,-0.008080808,0.008080808
-0.004040404,0.008080808,-0.004040404,0.008080808,-0.004040404,-0.004040404
-0.000577201,0.002886003,-0.000577201,0.002886003,-0.000577201,-0.004040404
-0.001010101,0.002020202,-0.001010101,0.002020202,-0.004040404,0.002020202
-0.000577201,0.002886003,-0.000577201,0.002886003,-0.004040404,-0.000577201
0,0.001443001,0,0.001443001,-0.001443001,-0.001443001
-0.008080808,0.008080808,-0.008080808,-0.008080808,0.008080808,0.008080808
-0.004040404,0.008080808,-0.004040404,-0.004040404,0.008080808,-0.004040404
-0.000577201,0.002886003,-0.000577201,-0.000577201,0.002886003,-0.004040404
-0.004040404,0.008080808,-0.004040404,-0.004040404,-0.004040404,0.008080808
-0.002308802,0.011544012,-0.002308802,-0.002308802,-0.002308802,-0.002308802
0,0.005772006,0,0,0,-0.005772006
-0.000577201,0.002886003,-0.000577201,-0.000577201,-0.004040404,0.002886003
0,0.005772006,0,0,-0.005772006,0
0.000577201,0.004040404,0.000577201,0.000577201,-0.002886003,-0.002886003
-0.001010101,0.002020202,-0.001010101,-0.004040404,0.002020202,0.002020202
-0.000577201,0.002886003,-0.000577201,-0.004040404,0.002886003,-0.000577201
0,0.001443001,0,-0.001443001,0.001443001,-0.001443001
-0.000577201,0.002886003,-0.000577201,-0.004040404,-0.000577201,0.002886003
0,0.005772006,0,-0.005772006,0,0
0.000577201,0.004040404,0.000577201,-0.002886003,0.000577201,-0.002886003
0,0.001443001,0,-0.001443001,-0.001443001,0.001443001
0.000577201,0.004040404,0.000577201,-0.002886003,-0.002886003,0.000577201
0.001010101,0.004040404,0.001010101,-0.002020202,-0.002020202,-0.002020202
-0.002020202,0.002020202,-0.006060606,0.002020202,0.002020202,0.002020202
-0.001010101,0.002020202,-0.004040404,0.002020202,0.002020202,-0.001010101
-0.0001443,0.000721501,-0.001010101,0.000721501,0.000721501,-0.001010101
-0.001010101,0.002020202,-0.004040404,0.002020202,-0.001010101,0.002020202
-0.000577201,0.002886003,-0.004040404,0.002886003,-0.000577201,-0.000577201
0,0.001443001,-0.001443001,0.001443001,0,-0.001443001
-0.0001443,0.000721501,-0.001010101,0.000721501,-0.001010101,0.000721501
0,0.001443001,-0.001443001,0.001443001,-0.001443001,0
0.0001443,0.001010101,-0.000721501,0.001010101,-0.000721501,-0.000721501
-0.001010101,0.002020202,-0.004040404,-0.001010101,0.002020202,0.002020202
-0.000577201,0.002886003,-0.004040404,-0.000577201,0.002886003,-0.000577201
0,0.001443001,-0.001443001,0,0.001443001,-0.001443001
-0.000577201,0.002886003,-0.004040404,-0.000577201,-0.000577201,0.002886003
0,0.005772006,-0.005772006,0,0,0
0.000577201,0.004040404,-0.002886003,0.000577201,0.000577201,-0.002886003
0,0.001443001,-0.001443001,0,-0.001443001,0.001443001
0.000577201,0.004040404,-0.002886003,0.000577201,-0.002886003,0.000577201
0.001010101,0.004040404,-0.002020202,0.001010101,-0.002020202,-0.002020202
-0.0001443,0.000721501,-0.001010101,-0.001010101,0.000721501,0.000721501
0,0.001443001,-0.001443001,-0.001443001,0.001443001,0
0.0001443,0.001010101,-0.000721501,-0.000721501,0.001010101,-0.000721501
0,0.001443001,-0.001443001,-0.001443001,0,0.001443001
0.000577201,0.004040404,-0.002886003,-0.002886003,0.000577201,0.000577201
0.001010101,0.004040404,-0.002020202,-0.002020202,0.001010101,-0.002020202
0.0001443,0.001010101,-0.000721501,-0.000721501,-0.000721501,0.001010101
0.001010101,0.004040404,-0.002020202,-0.002020202,-0.002020202,0.001010101
0.002020202,0.006060606,-0.002020202,-0.002020202,-0.002020202,-0.002020202
-0.024242424,-0.024242424,0.012121212,0.012121212,0.012121212,0.012121212
-0.008080808,-0.008080808,0.008080808,0.008080808,0.008080808,-0.008080808
-0.001010101,-0.001010101,0.002020202,0.002020202,0.002020202,-0.004040404
-0.008080808,-0.008080808,0.008080808,0.008080808,-0.008080808,0.008080808
-0.004040404,-0.004040404,0.008080808,0.008080808,-0.004040404,-0.004040404
-0.000577201,-0.000577201,0.002886003,0.002886003,-0.000577201,-0.004040404
-0.001010101,-0.001010101,0.002020202,0.002020202,-0.004040404,0.002020202
-0.000577201,-0.000577201,0.002886003,0.002886003,-0.004040404,-0.000577201
0,0,0.001443001,0.001443001,-0.001443001,-0.001443001
-0.008080808,-0.008080808,0.008080808,-0.008080808,0.008080808,0.008080808
-0.004040404,-0.004040404,0.008080808,-0.004040404,0.008080808,-0.004040404
-0.000577201,-0.000577201,0.002886003,-0.000577201,0.002886003,-0.004040404
-0.004040404,-0.004040404,0.008080808,-0.004040404,-0.004040404,0.008080808
-0.002308802,-0.002308802,0.011544012,-0.002308802,-0.002308802,-0.002308802
0,0,0.005772006,0,0,-0.005772006
-0.000577201,-0.000577201,0.002886003,-0.000577201,-0.004040404,0.002886003
0,0,0.005772006,0,-0.005772006,0
0.000577201,0.000577201,0.004040404,0.000577201,-0.002886003,-0.002886003
-0.001010101,-0.001010101,0.002020202,-0.004040404,0.002020202,0.002020202
-0.000577201,-0.000577201,0.002886003,-0.004040404,0.002886003,-0.000577201
0,0,0.001443001,-0.001443001,0.001443001,-0.001443001
-0.000577201,-0.000577201,0.002886003,-0.004040404,-0.000577201,0.002886003
0,0,0.005772006,-0.005772006,0,0
0.000577201,0.000577201,0.004040404,-0.002886003,0.000577201,-0.002886003
0,0,0.001443001,-0.001443001,-0.001443001,0.001443001
0.000577201,0.000577201,0.004040404,-0.002886003,-0.002886003,0.000577201
0.001010101,0.001010101,0.004040404,-0.002020202,-0.002020202,-0.002020202
-0.008080808,-0.008080808,-0.008080808,0.008080808,0.008080808,0.008080808
-0.004040404,-0.004040404,-0.004040404,0.008080808,0.008080808,-0.004040404
-0.000577201,-0.000577201,-0.000577201,0.002886003,0.002886003,-0.004040404
-0.004040404,-0.004040404,-0.004040404,0.008080808,-0.004040404,0.008080808
-0.002308802,-0.002308802,-0.002308802,0.011544012,-0.002308802,-0.002308802
0,0,0,0.005772006,0,-0.005772006
-0.000577201,-0.000577201,-0.000577201,0.002886003,-0.004040404,0.002886003
0,0,0,0.005772006,-0.005772006,0
0.000577201,0.000577201,0.000577201,0.004040404,-0.002886003,-0.002886003
-0.004040404,-0.004040404,-0.004040404,-0.004040404,0.008080808,0.008080808
-0.002308802,-0.002308802,-0.002308802,-0.002308802,0.011544012,-0.002308802
0,0,0,0,0.005772006,-0.005772006
-0.002308802,-0.002308802,-0.002308802,-0.002308802,-0.002308802,0.011544012
0,0,0,0,0,0
0.002308802,0.002308802,0.002308802,0.002308802,0.002308802,-0.011544012
0,0,0,0,-0.005772006,0.005772006
0.002308802,0.002308802,0.002308802,0.002308802,-0.011544012,0.002308802
0.004040404,0.004040404,0.004040404,0.004040404,-0.008080808,-0.008080808
-0.000577201,-0.000577201,-0.000577201,-0.004040404,0.002886003,0.002886003
0,0,0,-0.005772006,0.005772006,0
0.000577201,0.000577201,0.000577201,-0.002886003,0.004040404,-0.002886003
0,0,0,-0.005772006,0,0.005772006
0.002308802,0.002308802,0.002308802,-0.011544012,0.002308802,0.002308802
0.004040404,0.004040404,0.004040404,-0.008080808,0.004040404,-0.008080808
0.000577201,0.000577201,0.000577201,-0.002886003,-0.002886003,0.004040404
0.004040404,0.004040404,0.004040404,-0.008080808,-0.008080808,0.004040404
0.008080808,0.008080808,0.008080808,-0.008080808,-0.008080808,-0.008080808
